index,Job No,Date,Schd Time Start,Schd Time End,Latitude,Longitude,Customer number,Customer Name,Site Name,Address 1,Address 2,City,State,PostCode,Zone,Phone,Qty Scheduled,Qty Serviced,Serv Type,Container Type,Bin Volume,Status,Truck number,Route number,Generate ID,Initial Entry Date,Weight,Prorated Weight,Booking Reference 1,Booking Reference 2,Alternate Ref No 1,Alternate Ref No 2,Alternate Service Ref 1,Alternate Service Ref 2,Notes,Directions,CheckLists,Waste Type,Tip Site,Price,PO,Weekday,RowNum
2923,1452490.01000,2018-06-27,NULL,01:07,151.2211250,-33.9588520,2174.00600,Mario Bruno Cleaning P/L,NULL,51 Druitt Street,NULL,Sydney,NSW,2000,NULL,NULL,2,2,LOOSE,240L,0,C,CJ65PS,BR2,NULL,27/06/18 01:08:12,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,When presented  please collect 1 x 240L GW,NULL,General Waste,NULL,0.000,NULL,2,1
1336,1453945.01000,2018-06-28,NULL,02:05,151.2074890,-33.8670510,2174.00600,Mario Bruno Cleaning P/L,NULL,51 Druitt Street,NULL,Sydney,NSW,2000,NULL,NULL,1,1,LOOSE,240L,0,C,CJ65PS,BR2,NULL,28/06/18 02:05:52,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,When presented  please collect 1 x 240L GW,NULL,General Waste,NULL,0.000,NULL,3,1
4614,1460686.01000,2018-07-04,NULL,12:31,151.2211870,-33.9588540,2174.00100,Mario Bruno Cleaning P/L,NULL,261 George Street,NULL,Sydney,NSW,2000,NULL,NULL,1,1,LOOSE,120L,0,C,CJ65PS,BR2,NULL,04/07/18 00:31:40,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Pick up in alley next to Emperor's Choice Pick up in Jamison Street,NULL,General Waste,NULL,0.000,NULL,2,1
3383,1461168.01000,2018-07-04,NULL,01:33,151.1170640,-33.7718490,1324.02900,Priority Property Services Pty Ltd,NULL,66 Talavera Rd,NULL,Macquarie Park,NSW,2113,NULL,0400100368 - Peter,1,1,LOOSE,240L,0,C,AF06YN,RL8,NULL,04/07/18 01:33:57,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Paper/Cardboard,NULL,0.000,NULL,2,1
2843,1462150.01000,2018-07-05,NULL,01:10,151.2210740,-33.9588170,2174.00600,Mario Bruno Cleaning P/L,NULL,51 Druitt Street,NULL,Sydney,NSW,2000,NULL,NULL,1,1,LOOSE,240L,0,C,CJ65PS,BR2,NULL,05/07/18 01:11:03,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,When presented  please collect 1 x 240L GW,NULL,General Waste,NULL,0.000,NULL,3,1
1232,1463699.01000,2018-07-06,NULL,12:40,151.2211600,-33.9587830,2900.18800,Visy - John Maddison Tower,NULL,86 Goulburn Street,NULL,Sydney,NSW,2000,NULL,NULL,1,1,LOOSE,660L,0,C,CJ65PS,BR2,NULL,06/07/18 00:40:58,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,VISY BINS - NO EXTRAS - NO LOOSE PICK UPS Bins located in loading dock at 349 Elizabeth Street (Opposite the Crown Hotel),NULL,General Waste,NULL,0.000,NULL,4,1
2330,1439013.01000,2018-06-15,NULL,01:00,151.2210550,-33.9588800,2107.00000,Park House,NULL,187 Macquarie Street,NULL,Sydney,NSW,2000,NULL,0400 378 293,28,28,LOOSE,BAGS,0,C,CJ65PS,BR2,NULL,15/06/18 01:00:27,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Extras to be added after 9:15PM. Please ensure bins are put away upstairs in bin room add up to the extras for charging.,NULL,General Waste,NULL,0.000,NULL,4,1
725,1439135.01000,2018-06-15,NULL,03:10,150.9877780,-33.8665730,1438.01300,Solutions Property Services,NULL,50/54 Park St,NULL,Sydney,NSW,2000,NULL,0431 262 059 / Adam,9,9,LOOSE,240L,0,C,XVA350,RED,NULL,15/06/18 03:10:40,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Loading dock entrance on Elizabeth st or Castlereagh  call if no access 02 9282 8568,NULL,Paper/Cardboard,NULL,0.000,NULL,4,1
1740,1467060.00000,2018-07-05,00:00,00:00,150.9942590,-33.7936410,2056.00000,Northmead Cellars,Northmead Cellars,30 Kleins Road,NULL,Northmead,NSW,2152,NULL,0414 146 061,1,1,COL,1100L,0,C,HYG,SWP,NULL,05/07/18 16:42:36,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Cardboard,NULL,9.680,NULL,5,1
1612,1467330.01000,2018-07-10,NULL,01:15,151.2211000,-33.9587600,1044.00600,Broadlex Services P. L. - Mckell Building - A01140,NULL,2-24 Rawson Place,NULL,Haymarket,NSW,2000,NULL,NULL,2,2,LOOSE,240L,0,C,CJ65PS,BR2,NULL,10/07/18 01:15:13,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Entrance to the dock from Barlow Street Carlos 047023619 PICK UP AFTER 10PM,NULL,General Waste,NULL,0.000,NULL,1,1
588,1440429.01000,2018-06-16,NULL,01:20,151.2210660,-33.9587930,1324.00300,Priority Property Services P/L,NULL,50 Margaret Street,NULL,Sydney,NSW,2000,NULL,NULL,18,18,LOOSE,BAGS,0,C,CJ65PS,BR2,NULL,16/06/18 01:20:54,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Bins at the front of building. After 8:30PM and before 9:30PM  every night Friday included. No extras!,NULL,Dry Waste,NULL,0.000,NULL,5,1
97,1440584.01000,2018-06-16,NULL,01:47,151.2021210,-33.8837420,1438.01300,Solutions Property Services,NULL,50/54 Park St,NULL,Sydney,NSW,2000,NULL,0431 262 059 / Adam,10,10,LOOSE,240L,0,C,XVA350,RED,NULL,16/06/18 01:48:02,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Loading dock entrance on Elizabeth st or Castlereagh  call if no access 02 9282 8568,NULL,Paper/Cardboard,NULL,0.000,NULL,5,1
4035,1389909.01000,2018-05-04,NULL,01:52,151.2210730,-33.9587630,2107.00000,Park House,NULL,187 Macquarie Street,NULL,Sydney,NSW,2000,NULL,0400 378 293,19,19,LOOSE,BAGS,0,C,CJ65PS,BR2,NULL,04/05/18 01:52:19,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Extras to be added after 9:15PM. Please ensure bins are put away upstairs in bin room add up to the extras for charging.,NULL,General Waste,NULL,0.000,NULL,4,1
2432,1390033.01000,2018-05-04,NULL,02:23,150.9878780,-33.8666170,1438.01300,Solutions Property Services,NULL,50/54 Park St,NULL,Sydney,NSW,2000,NULL,0431 262 059 / Adam,9,9,LOOSE,240L,0,C,XVA350,RED,NULL,04/05/18 02:23:43,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Loading dock entrance on Elizabeth st or Castlereagh  call if no access 02 9282 8568,NULL,Paper/Cardboard,NULL,0.000,NULL,4,1
3234,1470519.00000,2018-07-12,00:00,00:00,151.2627800,-33.7667780,1040.00100,Bond Services,NULL,117 Old Pittwater Road,NULL,Brookvale,NSW,2100,NULL,NULL,4,6,COL,1100L,1.1,C,DOY,DOY,10/07/2018-00:57:07-RunGen217,10/07/18 00:57:08,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Paper/Cardboard,NULL,92.530,NULL,3,1
2609,1442268.01000,2018-06-19,NULL,05:02,151.0232850,-33.8361110,1044.00600,Broadlex Services P. L. - Mckell Building - A01140,NULL,2-24 Rawson Place,NULL,Haymarket,NSW,2000,NULL,NULL,2,2,LOOSE,240L,0,C,CJ65PS,BR2,NULL,19/06/18 05:03:01,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Entrance to the dock from Barlow Street Carlos 047023619 PICK UP AFTER 10PM,NULL,General Waste,NULL,0.000,NULL,1,1
201,1391183.01000,2018-05-03,NULL,22:25,151.0312810,-33.8129490,2270.00000,Cappapinos,NULL,Shop 2/139 Macquarie Street,NULL,Sydney,NSW,2000,NULL,0410 118 882,2,2,LOOSE,LOOSE,0,C,CC23RU,BR1,NULL,03/05/18 22:26:27,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Shop 2/139 Macquarie Street Backside car park entrance Take extra and charge accordingly,NULL,General Waste,NULL,0.000,NULL,5,1
4807,1393169.01000,2018-05-08,NULL,05:47,151.0416480,-33.8124150,2174.00600,Mario Bruno Cleaning P/L,NULL,51 Druitt Street,NULL,Sydney,NSW,2000,NULL,NULL,3,3,LOOSE,240L,0,C,CJ65PS,BR2,NULL,08/05/18 05:47:08,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,When presented  please collect 1 x 240L GW,NULL,General Waste,NULL,0.000,NULL,1,1
1229,1473052.01000,2018-07-13,00:00,00:00,150.6774160,-33.7694940,2552.00000,Little Learning School - Penrith,NULL,120 Mulgoa Rd,NULL,Jamisontown,NSW,2750,NULL,02 9897 0077,1,1,COL,660L,0.66,C,SUB,SUB,11/07/2018-00:58:20-RunGen217,11/07/18 00:58:20,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4/120 Mulgoa Rd  Penrith. In gate.,NULL,General Waste,NULL,41.000,NULL,4,1
1030,1473348.01000,2018-07-14,NULL,12:41,151.2210610,-33.9588430,2174.00600,Mario Bruno Cleaning P/L,NULL,51 Druitt Street,NULL,Sydney,NSW,2000,NULL,NULL,1,1,LOOSE,240L,0,C,CJ65PS,BR2,NULL,14/07/18 00:42:09,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,When presented  please collect 1 x 240L GW,NULL,General Waste,NULL,0.000,NULL,5,1
1065,1473356.01000,2018-07-14,NULL,12:43,151.2210000,-33.9587760,2900.18800,Visy - John Maddison Tower,NULL,86 Goulburn Street,NULL,Sydney,NSW,2000,NULL,NULL,1,1,LOOSE,660L,0,C,CJ65PS,BR2,NULL,14/07/18 00:43:11,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,VISY BINS - NO EXTRAS - NO LOOSE PICK UPS Bins located in loading dock at 349 Elizabeth Street (Opposite the Crown Hotel),NULL,General Waste,NULL,0.000,NULL,5,1
1085,1473563.01000,2018-07-14,NULL,02:32,150.9878040,-33.8665560,1438.00300,Solutions Property Services,NULL,52 Phillip Street,NULL,Sydney,NSW,2000,NULL,NULL,1,1,LOOSE,660L,0,C,XVA350,RED,NULL,14/07/18 02:32:44,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Access - after 9:30pm. Do not miss.  pin code 5252,NULL,Paper/Cardboard,NULL,0.000,NULL,5,1
4352,1436196.01000,2018-06-13,NULL,01:41,151.2105860,-33.8655340,1438.01300,Solutions Property Services,NULL,50/54 Park St,NULL,Sydney,NSW,2000,NULL,0431 262 059 / Adam,10,10,LOOSE,240L,0,C,XVA350,RED,NULL,13/06/18 01:41:33,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Loading dock entrance on Elizabeth st or Castlereagh  call if no access 02 9282 8568,NULL,Paper/Cardboard,NULL,0.000,NULL,2,1
1792,1394928.00000,2018-05-05,00:00,00:00,151.1853730,-33.8328550,1685.00800,SGI - Your Display Gallery,NULL,123 Greenwich Road,NULL,Greenwich,NSW,2065,NULL,NULL,1,1,COL,240L,0,R,CF48ED,RL5,NULL,04/05/18 16:52:23,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SGI BIN Cnr of Evelyn Street and Greenwich Road,NULL,General Waste,NULL,18.950,NULL,5,1
3888,1437460.01000,2018-06-14,NULL,01:20,151.2210820,-33.9588280,2900.18800,Visy - John Maddison Tower,NULL,86 Goulburn Street,NULL,Sydney,NSW,2000,NULL,NULL,1,1,LOOSE,660L,0,C,CJ65PS,BR2,NULL,14/06/18 01:21:15,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,VISY BINS - NO EXTRAS - NO LOOSE PICK UPS Bins located in loading dock at 349 Elizabeth Street (Opposite the Crown Hotel),NULL,General Waste,NULL,0.000,NULL,3,1
5137,1396465.01000,2018-05-08,NULL,21:21,151.0314740,-33.8129430,2270.00000,Cappapinos,NULL,Shop 2/139 Macquarie Street,NULL,Sydney,NSW,2000,NULL,0410 118 882,1,1,LOOSE,LOOSE,0,C,CC23RU,BR1,NULL,08/05/18 21:22:49,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Shop 2/139 Macquarie Street Backside car park entrance Take extra and charge accordingly,NULL,General Waste,NULL,0.000,NULL,3,1
901,1396527.01000,2018-05-10,NULL,01:32,151.2210260,-33.9588190,1044.00600,Broadlex Services P. L. - Mckell Building - A01140,NULL,2-24 Rawson Place,NULL,Haymarket,NSW,2000,NULL,NULL,2,2,LOOSE,240L,0,C,CJ65PS,BR2,NULL,10/05/18 01:32:57,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Entrance to the dock from Barlow Street Carlos 047023619 PICK UP AFTER 10PM,NULL,General Waste,NULL,0.000,NULL,3,1
1514,1396562.01000,2018-05-10,NULL,01:31,151.2210340,-33.9587290,2900.18800,Visy - John Maddison Tower,NULL,86 Goulburn Street,NULL,Sydney,NSW,2000,NULL,NULL,1,1,LOOSE,660L,0,C,CJ65PS,BR2,NULL,10/05/18 01:31:55,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,VISY BINS - NO EXTRAS - NO LOOSE PICK UPS Bins located in loading dock at 349 Elizabeth Street (Opposite the Crown Hotel),NULL,General Waste,NULL,0.000,NULL,3,1
1904,1397799.00000,2018-05-09,00:00,23:10,151.2003050,-33.8277090,1666.00000,Wilkinson Murray P/L,NULL,272 Pacific Highway,NULL,Crows Nest,NSW,2065,NULL,NULL,1,1,COL,240L,0,C,AF06YN,RL8,NULL,08/05/18 09:18:32,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Bin presented at rear of building in the loading bay area. Bin placed with other paper bins from building.,NULL,Paper/Cardboard,NULL,14.720,NULL,2,1
3483,1397918.01000,2018-05-09,NULL,21:13,151.0314570,-33.8128590,2270.00000,Cappapinos,NULL,Shop 2/139 Macquarie Street,NULL,Sydney,NSW,2000,NULL,0410 118 882,1,1,LOOSE,LOOSE,0,C,CC23RU,BR1,NULL,09/05/18 21:15:06,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Shop 2/139 Macquarie Street Backside car park entrance Take extra and charge accordingly,NULL,General Waste,NULL,0.000,NULL,4,1
5403,1398063.01000,2018-05-11,NULL,01:30,151.2210100,-33.9588210,2900.18800,Visy - John Maddison Tower,NULL,86 Goulburn Street,NULL,Sydney,NSW,2000,NULL,NULL,1,1,LOOSE,660L,0,C,CJ65PS,BR2,NULL,11/05/18 01:31:08,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,VISY BINS - NO EXTRAS - NO LOOSE PICK UPS Bins located in loading dock at 349 Elizabeth Street (Opposite the Crown Hotel),NULL,General Waste,NULL,0.000,NULL,4,1
1843,1477219.01000,2018-07-18,NULL,01:09,151.2224160,-33.9587800,2174.00600,Mario Bruno Cleaning P/L,NULL,51 Druitt Street,NULL,Sydney,NSW,2000,NULL,NULL,2,2,LOOSE,240L,0,C,CJ65PS,BR2,NULL,18/07/18 01:09:29,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,When presented  please collect 1 x 240L GW,NULL,General Waste,NULL,0.000,NULL,2,1
2023,1477228.01000,2018-07-18,NULL,01:09,151.2224160,-33.9587800,2900.18800,Visy - John Maddison Tower,NULL,86 Goulburn Street,NULL,Sydney,NSW,2000,NULL,NULL,1,1,LOOSE,660L,0,C,CJ65PS,BR2,NULL,18/07/18 01:09:29,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,VISY BINS - NO EXTRAS - NO LOOSE PICK UPS Bins located in loading dock at 349 Elizabeth Street (Opposite the Crown Hotel),NULL,General Waste,NULL,0.000,NULL,2,1
1872,1477399.01000,2018-07-18,NULL,02:10,150.9878770,-33.8666130,1438.00300,Solutions Property Services,NULL,52 Phillip Street,NULL,Sydney,NSW,2000,NULL,NULL,1,1,LOOSE,660L,0,C,XVA350,RED,NULL,18/07/18 02:10:19,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Access - after 9:30pm. Do not miss.  pin code 5252,NULL,Paper/Cardboard,NULL,0.000,NULL,2,1
3958,1398198.01000,2018-05-11,NULL,01:51,150.9877850,-33.8666420,1438.01300,Solutions Property Services,NULL,50/54 Park St,NULL,Sydney,NSW,2000,NULL,0431 262 059 / Adam,8,8,LOOSE,240L,0,C,XVA350,RED,NULL,11/05/18 01:51:30,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Loading dock entrance on Elizabeth st or Castlereagh  call if no access 02 9282 8568,NULL,Paper/Cardboard,NULL,0.000,NULL,4,1
3156,1440063.00000,2018-06-14,NULL,NULL,0.0000000,0.0000000,3403.00000,Dogan Gunes- Rivo Kebab House,NULL,Unit 1/4 Garfield Rd West,NULL,Riverstone,NSW,2765,NULL,0412 547 938,0,0,COL,1100L,1.1,N,RRR,RRR,13/06/2018-00:58:14-RunGen217,13/06/18 00:58:14,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,DO NOT SERVICE TODAY. Customer status C,NULL,General Waste,NULL,0.000,NULL,1,1
500,1440404.01000,2018-06-16,NULL,01:16,151.2211210,-33.9588480,2174.00600,Mario Bruno Cleaning P/L,NULL,51 Druitt Street,NULL,Sydney,NSW,2000,NULL,NULL,1,1,LOOSE,240L,0,C,CJ65PS,BR2,NULL,16/06/18 01:16:45,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,When presented  please collect 1 x 240L GW,NULL,General Waste,NULL,0.000,NULL,5,1
535,1440412.01000,2018-06-16,NULL,01:15,151.2211030,-33.9589350,2900.18800,Visy - John Maddison Tower,NULL,86 Goulburn Street,NULL,Sydney,NSW,2000,NULL,NULL,1,1,LOOSE,660L,0,C,CJ65PS,BR2,NULL,16/06/18 01:15:43,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,VISY BINS - NO EXTRAS - NO LOOSE PICK UPS Bins located in loading dock at 349 Elizabeth Street (Opposite the Crown Hotel),NULL,General Waste,NULL,0.000,NULL,5,1
4193,1480195.01000,2018-07-20,NULL,12:45,151.2211160,-33.9589190,2900.18800,Visy - John Maddison Tower,NULL,86 Goulburn Street,NULL,Sydney,NSW,2000,NULL,NULL,1,1,LOOSE,660L,0,C,CJ65PS,BR2,NULL,20/07/18 00:45:42,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,VISY BINS - NO EXTRAS - NO LOOSE PICK UPS Bins located in loading dock at 349 Elizabeth Street (Opposite the Crown Hotel),NULL,General Waste,NULL,0.000,NULL,4,1
695,1441859.00000,2018-06-15,00:00,00:00,151.2028930,-33.9534550,2439.00000,Bober Furniture Pty Ltd,Bober Furniture Pty Ltd,1605 Botany Road,NULL,Botany,NSW,2019,NULL,02 9316 8199,1,1,COL,1.5M,0,C,BY48EG,FL2,NULL,14/06/18 07:51:00,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Bin at driveway. Call 9316 8199 before pick up. No extra  unless instructed.,NULL,General Waste,NULL,79.380,NULL,4,1
1062,1401334.01000,2018-05-15,NULL,01:18,151.2210310,-33.9588210,1324.00300,Priority Property Services P/L,NULL,50 Margaret Street,NULL,Sydney,NSW,2000,NULL,NULL,29,29,LOOSE,BAGS,0,C,CJ65PS,BR2,NULL,15/05/18 01:18:40,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Bins at the front of building. After 8:30PM and before 9:30PM  every night Friday included. No extras!,NULL,Dry Waste,NULL,0.000,NULL,1,1
2732,1480335.01000,2018-07-20,NULL,02:22,150.9878690,-33.8666620,1438.01300,Solutions Property Services,NULL,50-54 Park St,NULL,Sydney,NSW,2000,NULL,0431 262 059 / Adam,8,8,LOOSE,240L,0,C,XVA350,RED,NULL,20/07/18 02:22:26,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Loading dock entrance on Elizabeth st or Castlereagh  call if no access 02 9282 8568,NULL,Paper/Cardboard,NULL,0.000,NULL,4,1
3253,1442297.01000,2018-06-19,NULL,03:55,151.2042780,-33.8818940,2900.18800,Visy - John Maddison Tower,NULL,86 Goulburn Street,NULL,Sydney,NSW,2000,NULL,NULL,1,1,LOOSE,660L,0,C,CJ65PS,BR2,NULL,19/06/18 03:55:10,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,VISY BINS - NO EXTRAS - NO LOOSE PICK UPS Bins located in loading dock at 349 Elizabeth Street (Opposite the Crown Hotel),NULL,General Waste,NULL,0.000,NULL,1,1
2725,1481295.00000,2018-07-20,00:00,00:00,150.8302400,-33.7656650,2369.00000,Yenu Allowah ACFC,NULL,1 Luxford Road,NULL,Mount Druitt,NSW,2770,NULL,NULL,2,1,COL,1100L,1.1,C,SUB,SUB,18/07/2018-00:59:03-RunGen217,18/07/18 00:59:04,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Bin at ground of Mount Druitt Hospital. Green sign on Luxford Aboriginal Centre. Bin in Alcove Paling fence.,NULL,General Waste,NULL,108.900,NULL,4,1
5198,1403056.01000,2018-05-15,NULL,01:14,151.2211490,-33.9588490,3508.00000,Australian Technical and Management College,NULL,540 George St,NULL,Sydney,NSW,2000,NULL,Prince - 0430200133,1,1,LOOSE,120L,0,C,CJ65PS,BR2,NULL,15/05/18 01:14:28,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,BINS AT CNR OF GEORGE & PARK STREET. COLLECTION TIME BETWEEN 10PM-12PM,NULL,General Waste,NULL,0.000,NULL,1,1
2555,1403151.01000,2018-05-14,NULL,23:52,151.2052540,-33.8685680,2374.00100,Complex Solutions,NULL,171 Clarence Street,NULL,Sydney,NSW,2000,NULL,NULL,1,1,LOOSE,660L,0,C,CC23RU,BR1,NULL,14/05/18 23:54:12,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,General Waste,NULL,0.000,NULL,2,1
4750,1403284.01000,2018-05-16,NULL,01:58,151.2210600,-33.9588790,2900.18800,Visy - John Maddison Tower,NULL,86 Goulburn Street,NULL,Sydney,NSW,2000,NULL,NULL,1,1,LOOSE,660L,0,C,CJ65PS,BR2,NULL,16/05/18 01:58:58,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,VISY BINS - NO EXTRAS - NO LOOSE PICK UPS Bins located in loading dock at 349 Elizabeth Street (Opposite the Crown Hotel),NULL,General Waste,NULL,0.000,NULL,2,1
1542,1444282.01000,2018-06-20,NULL,12:44,151.2205240,-33.9582550,2900.18800,Visy - John Maddison Tower,NULL,86 Goulburn Street,NULL,Sydney,NSW,2000,NULL,NULL,1,1,LOOSE,660L,0,C,CJ65PS,BR2,NULL,20/06/18 00:44:52,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,VISY BINS - NO EXTRAS - NO LOOSE PICK UPS Bins located in loading dock at 349 Elizabeth Street (Opposite the Crown Hotel),NULL,General Waste,NULL,0.000,NULL,2,1
259,1444426.01000,2018-06-20,NULL,02:22,150.9878140,-33.8665840,1438.01300,Solutions Property Services,NULL,50/54 Park St,NULL,Sydney,NSW,2000,NULL,0431 262 059 / Adam,10,10,LOOSE,240L,0,C,XVA350,RED,NULL,20/06/18 02:22:43,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Loading dock entrance on Elizabeth st or Castlereagh  call if no access 02 9282 8568,NULL,Paper/Cardboard,NULL,0.000,NULL,2,1
3492,1403427.01000,2018-05-16,NULL,02:16,150.9879210,-33.8666290,1438.01300,Solutions Property Services,NULL,50/54 Park St,NULL,Sydney,NSW,2000,NULL,0431 262 059 / Adam,8,8,LOOSE,240L,0,C,XVA350,RED,NULL,16/05/18 02:16:25,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Loading dock entrance on Elizabeth st or Castlereagh  call if no access 02 9282 8568,NULL,Paper/Cardboard,NULL,0.000,NULL,2,1
4822,1445687.01000,2018-06-21,NULL,12:53,151.2210800,-33.9588360,1044.00600,Broadlex Services P. L. - Mckell Building - A01140,NULL,2-24 Rawson Place,NULL,Haymarket,NSW,2000,NULL,NULL,2,2,LOOSE,240L,0,C,CJ65PS,BR2,NULL,21/06/18 00:54:18,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Entrance to the dock from Barlow Street Carlos 047023619 PICK UP AFTER 10PM,NULL,General Waste,NULL,0.000,NULL,3,1
4891,1406037.01000,2018-05-16,NULL,22:59,151.2047660,-33.8696280,1112.00200,Havencab Cleaning Services,NULL,332 Kent Street,NULL,Sydney,NSW,2000,NULL,NULL,1,1,LOOSE,660L,0,C,CC23RU,BR1,NULL,16/05/18 23:01:49,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Loose bags in little alley way on the right hand side.,NULL,Dry Waste,NULL,0.000,NULL,4,1
4379,1485690.01000,2018-07-25,NULL,02:11,150.9879090,-33.8667460,1438.00300,Solutions Property Services,NULL,52 Phillip Street,NULL,Sydney,NSW,2000,NULL,NULL,1,1,LOOSE,660L,0,C,XVA350,RED,NULL,25/07/18 02:12:00,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Access - after 9:30pm. Do not miss.  pin code 5252,NULL,Paper/Cardboard,NULL,0.000,NULL,2,1
3269,1407463.01000,2018-05-17,NULL,21:54,151.0314810,-33.8129890,2270.00000,Cappapinos,NULL,Shop 2/139 Macquarie Street,NULL,Sydney,NSW,2000,NULL,0410 118 882,1,1,LOOSE,LOOSE,0,C,CC23RU,BR1,NULL,17/05/18 21:56:18,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Shop 2/139 Macquarie Street Backside car park entrance Take extra and charge accordingly,NULL,General Waste,NULL,0.000,NULL,5,1
5291,1407558.01000,2018-05-19,NULL,04:33,151.2029700,-33.8807110,2174.00600,Mario Bruno Cleaning P/L,NULL,51 Druitt Street,NULL,Sydney,NSW,2000,NULL,NULL,2,2,LOOSE,240L,0,C,CJ65PS,BR2,NULL,19/05/18 04:33:27,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,When presented  please collect 1 x 240L GW,NULL,General Waste,NULL,0.000,NULL,5,1
2055,1448616.01000,2018-06-23,NULL,12:13,151.2091710,-33.8796660,2174.00600,Mario Bruno Cleaning P/L,NULL,51 Druitt Street,NULL,Sydney,NSW,2000,NULL,NULL,2,2,LOOSE,240L,0,C,CJ65PS,BR2,NULL,23/06/18 00:13:17,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,When presented  please collect 1 x 240L GW,NULL,General Waste,NULL,0.000,NULL,5,1
3819,1489612.00000,2018-07-25,NULL,NULL,0.0000000,0.0000000,2900.16000,Visy - Blackett Petrol Station,NULL,30 Boldrewood Road,NULL,Blackett,NSW,2770,NULL,NULL,2,2,COL,1100L,1.1,C,VEO,VEO,25/07/2018-00:59:05-RunGen217,25/07/18 00:59:06,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,VISY BINS **Access hours - 4am to 7pm** Bins located in driveway,NULL,General Waste,NULL,66.200,NULL,4,1
19,1411401.01000,2018-05-23,NULL,05:41,151.0231990,-33.8361780,1044.00600,Broadlex Services P. L. - Mckell Building - A01140,NULL,2-24 Rawson Place,NULL,Haymarket,NSW,2000,NULL,NULL,2,2,LOOSE,240L,0,C,CJ65PS,BR2,NULL,23/05/18 05:41:38,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Entrance to the dock from Barlow Street Carlos 047023619 PICK UP AFTER 10PM,NULL,General Waste,NULL,0.000,NULL,2,1
